110	45	66.9601	28.0235	0.8854
110	45	65.8856	32.0246	0.7344
110	45	70.2601	47.4891	0.2799
110	45	0	0	-0.1146
110	45	65.4532	29.7234	0.8854
110	45	65.8856	32.0246	0.7344
110	45	64.8537	29.9769	0.8854
110	45	64.9425	29.8638	0.8854
110	45	77.3498	26.8073	0.4864
110	45	66.7895	47.4295	0.2932
110	45	0	0	-0.1146
110	45	67.2998	28.2449	0.8666
110	45	66.9919	27.7924	0.8854
110	45	66.9268	27.7919	0.8854
110	45	0	0	-0.1146
110	45	67.8682	26.3107	0.8854
110	45	65.4563	29.8688	0.8854
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	72.3846	35.0827	0.4999
110	45	64.3689	30.0743	0.8804
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	66.7727	45.5611	0.3222
110	45	67.4301	27.6559	0.8854
110	45	0	0	-0.1146
110	45	68.6278	33.7934	0.6106
110	45	0	0	-0.1146
110	45	66.8162	39.2491	0.4749
110	45	66.1411	47.1498	0.2941
110	45	66.2539	28.9518	0.8854
110	45	0	0	-0.1146
110	45	64.4199	45.4226	0.3388
110	45	66.4966	28.456	0.8854
110	45	65.8383	29.4289	0.8854
110	45	66.9805	27.716	0.8854
110	45	0	0	-0.1146
110	45	67.6098	26.6739	0.8814
110	45	67.299	27.8884	0.8854
110	45	65.9637	44.9921	0.347
110	45	64.7318	30.2743	0.8675
110	45	65.69	28.9599	0.8854
110	45	63.9876	30.345	0.8854
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	65.8142	29.3073	0.8854
110	45	68.8881	35.0952	0.5649
110	45	85.259	25.0045	0.3199
110	45	69.355	36.3179	0.5281
110	45	72.3103	30.3848	0.6024
110	45	68.4978	35.4983	0.5737
110	45	67.1698	32.79	0.678
110	45	66.5473	28.4352	0.8854
110	45	0	0	-0.1146
110	45	64.9932	29.7646	0.8854
110	45	72.3103	30.3848	0.6024
110	45	67.4666	26.6846	0.8854
110	45	93.4317	38.4663	0.1694
110	45	0	0	-0.1146
110	45	65.157	29.7242	0.8854
110	45	65.5396	29.0579	0.8854
110	45	66.1166	28.8768	0.8854
110	45	66.8073	28.3102	0.8854
110	45	65.8669	40.2482	0.4538
110	45	65.8669	40.2482	0.4538
110	45	0	0	-0.1146
110	45	66.8663	28.2929	0.8854
110	45	65.4909	29.3904	0.8854
110	45	0	0	-0.1146
110	45	76.9616	33.4844	0.4424
110	45	64.8462	30.1843	0.8675
110	45	66.4714	31.4037	0.7673
110	45	66.8893	28.2546	0.8854
110	45	0	0	-0.1146
110	45	66.1258	45.1516	0.3341
110	45	74.911	39.959	0.3749
110	45	0	0	-0.1146
110	45	66.8227	28.969	0.8715
110	45	65.9338	28.9697	0.8854
110	45	103.578	38.6076	0.0737
110	45	66.2918	29.1236	0.8725
110	45	104.279	35.0004	0.0816
110	45	66.0902	32.2194	0.7216
110	45	0	0	-0.1146
110	45	65.7629	29.1324	0.8854
110	45	64.4625	30.2245	0.8804
110	45	87.3505	37.7115	0.2381
110	45	66.3678	28.679	0.8854
110	45	67.2114	31.6586	0.7187
110	45	64.9048	29.944	0.8854
110	45	101.609	39.5609	0.0864
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	76.9824	29.9329	0.4813
110	45	173.623	30.6992	0.4841
110	45	65.0871	29.8467	0.8854
110	45	66.5686	28.3865	0.8854
110	45	66.6153	28.0763	0.8854
110	45	66.7341	32.6527	0.6908
110	45	122.119	45.5949	-0.1146
110	45	0	0	-0.1146
110	45	66.4678	28.609	0.8854
110	45	67.4656	26.9081	0.8854
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	65.7341	29.198	0.8854
110	45	65.3106	32.3471	0.7443
110	45	66.69	43.4358	0.3761
110	45	67.3161	27.5346	0.8854
110	45	0	0	-0.1146
110	45	66.5501	33.9037	0.6511
110	45	66.0299	28.9592	0.8854
110	45	67.3811	39.5672	0.457
110	45	66.9922	28.1746	0.8854
110	45	0	0	-0.1146
110	45	64.996	29.8452	0.8854
110	45	0	0	-0.1146
110	45	65.8713	28.9647	0.8854
110	45	66.1171	38.4341	0.5057
110	45	71.8696	29.115	0.6371
110	45	66.6483	28.6685	0.8715
110	45	67.442	27.0686	0.8854
110	45	67.0228	28.6215	0.8468
110	45	0	0	-0.1146
110	45	67.2075	27.8806	0.8854
110	45	68.9491	30.4834	0.7239
110	45	67.6641	26.0644	0.8854
110	45	64.7665	29.9719	0.8854
110	45	69.8005	37.6751	0.4824
110	45	64.1717	30.1865	0.8804
110	45	66.4201	45.383	0.3341
110	45	66.4652	28.5869	0.8854
110	45	65.4657	29.4702	0.8854
110	45	66.7929	28.2874	0.8854
110	45	67.6216	27.1725	0.8686
110	45	66.7625	28.3871	0.8854
110	45	67.3331	27.4489	0.8854
110	45	65.2141	29.9076	0.8854
110	45	68.3505	26.1896	0.8577
110	45	66.8847	41.3776	0.423
110	45	67.583	39.6755	0.4531
110	45	65.3242	29.7091	0.8854
110	45	110.399	38.1197	0.0273
110	45	66.7023	41.2601	0.423
110	45	64.5695	39.7972	0.4716
110	45	66.8654	28.476	0.8854
110	45	64.8524	29.9132	0.8854
110	45	65.5285	29.4501	0.8854
110	45	67.442	27.0686	0.8854
110	45	0	0	-0.1146
110	45	95.1156	26.8678	0.1817
110	45	0	0	-0.1146
110	45	104.837	38.1319	0.0684
110	45	86.4052	28.9744	0.2983
110	45	66.0162	42.8048	0.389
110	45	108.17	47.3983	0.00799999
110	45	0	0	-0.1146
110	45	87.8025	28.5196	0.2759
110	45	68.0822	32.7549	0.6553
110	45	0	0	-0.1146
110	45	63.5172	30.5337	0.8576
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	65.1894	46.4585	0.316
110	45	0	0	-0.1146
110	45	66.7617	28.2687	0.8854
110	45	65.5967	42.1974	0.4029
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	120.725	48.2327	-0.1146
110	45	66.8616	28.49	0.8854
110	45	66.9173	28.3193	0.8854
110	45	0	0	-0.1146
110	45	150.098	26.3626	0.1366
110	45	0	0	-0.1146
110	45	65.0555	29.7448	0.8854
110	45	66.0299	28.9592	0.8854
110	45	0	0	-0.1146
110	45	66.1282	28.8743	0.8854
110	45	0	0	-0.1146
110	45	66.9515	27.973	0.8854
110	45	0	0	-0.1146
110	45	63.4661	30.4576	0.8854
110	45	65.049	29.9174	0.8854
110	45	63.6827	30.2806	0.8854
110	45	64.0198	44.3349	0.3608
110	45	65.4715	29.3474	0.8854
110	45	72.6757	24.9845	0.6343
110	45	66.1171	38.4341	0.5057
110	45	67.1104	37.5483	0.5118
110	45	65.0242	43.7641	0.3699
110	45	63.4163	30.3587	0.8854
110	45	67.7691	43.983	0.3604
110	45	0	0	-0.1146
110	45	66.5971	28.395	0.8854
110	45	65.3182	29.644	0.8854
110	45	72.1738	42.9369	0.3483
110	45	65.2141	29.9076	0.8854
110	45	68.3859	33.9659	0.6215
110	45	67.6871	27.4119	0.8686
110	45	79.313	46.891	0.229
110	45	66.7643	28.3269	0.8854
110	45	64.9932	29.8668	0.8854
110	45	127.25	49.25	-0.1146
110	45	67.0742	27.6323	0.8854
110	45	65.4571	29.483	0.8854
110	45	67.4824	26.4142	0.8854
110	45	71.9284	30.5833	0.6083
110	45	65.1633	29.9052	0.8854
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	67.4247	27.2946	0.8854
110	45	67.4506	26.4773	0.8854
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	65.4657	29.4702	0.8854
110	45	64.9584	30.726	0.8357
110	45	66.49	28.4071	0.8854
110	45	66.99	27.9255	0.8854
110	45	0	0	-0.1146
110	45	67.3821	27.0783	0.8854
110	45	65.6021	37.5749	0.5255
110	45	67.2962	45.8049	0.3203
110	45	68.73	43.9095	0.3546
110	45	66.3795	28.8195	0.8854
110	45	65.5285	29.4501	0.8854
110	45	66.0679	29.2425	0.8725
110	45	0	0	-0.1146
110	45	65.5189	28.9893	0.8854
110	45	66.8877	28.0984	0.8854
110	45	65.4931	29.0835	0.8854
110	45	0	0	-0.1146
110	45	66.3282	28.9397	0.8854
110	45	0	0	-0.1146
110	45	0	0	-0.1146
110	45	67.6216	27.1725	0.8686
110	45	67.3696	27.9582	0.8854
110	45	65.9901	29.3149	0.8854
110	45	66.4228	28.6976	0.8854
110	45	66.1266	28.9904	0.8854
110	45	67.8912	26.4946	0.8854
110	45	64.9128	29.9415	0.8854
110	45	66.721	28.4745	0.8854
110	45	173.025	30.4348	0.4763
110	45	65.3091	29.7201	0.8854
110	45	67.2825	27.4976	0.8854
110	45	94.4719	27.0785	0.1932
110	45	66.7727	45.5611	0.3222
110	45	0	0	-0.1146
110	45	66.8569	27.9874	0.8854
110	45	70.0756	39.9709	0.4287
110	45	66.2636	28.9865	0.8854
110	45	66.8847	41.3776	0.423
110	45	66.4862	28.4639	0.8854
110	45	65.435	29.8475	0.8854
110	45	67.2597	28.286	0.8666
110	45	67.4821	26.6798	0.8854
110	45	67.356	27.5499	0.8854
110	45	66.8581	30.686	0.7773
110	45	0	0	-0.1146
110	45	96.7022	37.2727	0.14
110	45	0	0	-0.1146
110	45	64.499	34.81	0.6428
110	45	64.2649	30.355	0.8804
110	45	66.43	28.4878	0.8854
110	45	68.4825	31.6076	0.6901
110	45	126.75	49.75	-0.1146
110	45	65.1199	29.894	0.8854
110	45	123.244	46.2173	-0.1146
110	45	65.6587	31.7244	0.7583
110	45	64.2845	29.921	0.8854
110	45	65.6021	37.5749	0.5255
110	45	65.8059	29.5654	0.8666
110	45	0	0	-0.1146
110	45	65.9915	28.9566	0.8854
110	45	65.3408	29.4949	0.8854
110	45	66.4678	28.609	0.8854
110	45	64.9584	30.726	0.8357
110	45	0	0	-0.1146
